pressureTimestamp,pressure
97907012,-222.242
97931176,-222.242
97955012,-154.562
97985016,-154.562
98009012,-154.562
98033016,-164.234
98057016,-173.898
98087012,-154.562
98111176,-164.234
98135012,-154.562
98159016,-164.234
98183016,-164.234
98183016,-164.234
98213132,-164.234
98237132,-164.234
98261268,-144.891
98285108,-154.562
98309104,-154.562
98339016,-173.898
98363016,-164.234
98387016,-154.562
98411180,-154.562
98435016,-154.562
98465016,-164.234
98489016,-154.562
98513016,-154.562
98537016,-154.562
98567020,-154.562
98591168,-154.562
98615016,-154.562
98639020,-164.234
98663016,-154.562
98663016,-154.562
98693108,-154.562
98717108,-154.562
98741272,-154.562
98765108,-154.562
98789108,-154.562
98819016,-164.234
98843020,-154.562
98867020,-154.562
98891180,-164.234
98915020,-164.234
98945020,-164.234
98969020,-164.234
98993020,-154.562
99017020,-164.234
99047020,-154.562
99071184,-164.234
99095020,-154.562
99119020,-164.234
99143020,-164.234
99143020,-164.234
99173112,-154.562
99197112,-154.562
99221272,-154.562
99245112,-154.562
99269132,-154.562
99299020,-164.234
99323020,-164.234
99347020,-212.57
99371188,-222.242
99395020,-193.227
99425020,-212.57
99449020,-222.242
99473020,-231.914
99497024,-231.914
99527024,-212.57
99551188,-222.242
99575024,-222.242
99599028,-231.914
99623024,-154.562
99623024,-154.562
99653112,-154.562
99707024,-154.562
99731188,-154.562
99755280,-144.891
99785024,-154.562
99809024,-154.562
99833024,-144.891
99857024,-154.562
99887024,-144.891
99911188,-144.891
99935024,-164.234
99959028,-164.234
99983028,-164.234
99983028,-164.234
100013116,-154.562
100037116,-164.234
100061280,-154.562
100085116,-154.562
100109116,-154.562
100139024,-154.562
100163028,-164.234
100187028,-222.242
100211192,-222.242
100235028,-193.227
100265028,-222.242
100289028,-183.562
100313028,-202.906
100337028,-212.57
100367028,-212.57
100391192,-222.242
100415028,-154.562
100439028,-183.562
100463028,-222.242
100463028,-222.242
100493120,-183.562
100517120,-202.906
100541272,-212.57
100565120,-183.562
100589120,-222.242
100619032,-222.242
100667032,-222.242
100691196,-212.57
100715028,-212.57
100745028,-154.562
100769028,-154.562
100793028,-154.562
100817032,-164.234
100847032,-144.891
100871196,-154.562
100895032,-164.234
100919032,-154.562
100943032,-164.234
100943032,-164.234
100973144,-154.562
100997124,-154.562
101021284,-212.57
101045124,-222.242
101069124,-212.57
101099032,-222.242
101123032,-222.242
101147032,-212.57
101171196,-222.242
101195032,-193.227
101225032,-212.57
101249032,-222.242
101273032,-231.914
101297040,-164.234
101327036,-154.562
101351200,-154.562
101375036,-164.234
101399032,-154.562
101423036,-164.234
101423036,-164.234
101453124,-154.562
101477124,-164.234
101501288,-154.562
101525124,-154.562
101549128,-154.562
101579032,-222.242
101603036,-222.242
101627036,-202.906
101651212,-154.562
101675036,-164.234
101705040,-231.914
101729036,-231.914
101753036,-212.57
101777036,-222.242
101807036,-222.242
101831200,-193.227
101855036,-222.242
101879036,-222.242
101903036,-222.242
101903036,-222.242
101933128,-173.898
101957128,-183.562
101981280,-173.898
102005268,-222.242
102029148,-231.914
102059036,-212.57
102083036,-222.242
102107036,-193.227
102131204,-212.57
102155040,-222.242
102185040,-222.242
102209040,-222.242
102233040,-212.57
102257036,-212.57
102287040,-222.242
102311200,-222.242
102335040,-212.57
102359044,-222.242
102383040,-222.242
102383040,-222.242
102413132,-154.562
102437132,-154.562
102461292,-154.562
102485132,-164.234
102509132,-154.562
102539040,-154.562
102563040,-154.562
102587040,-164.234
102611204,-144.891
102635040,-164.234
102665040,-154.562
102719044,-164.234
102743044,-154.562
102743044,-154.562
102773132,-154.562
102797132,-154.562
102821296,-154.562
102845132,-154.562
102869132,-164.234
102899040,-164.234
102923044,-164.234
102947044,-144.891
102971208,-222.242
102995044,-202.906
103025044,-222.242
103049044,-193.227
103073044,-222.242
103097044,-212.57
103127044,-212.57
103151208,-222.242
103175044,-212.57
103199044,-222.242
103223044,-222.242
103223044,-222.242
103253136,-212.57
103277136,-212.57
103301300,-222.242
103325136,-231.914
103349136,-212.57
103379044,-222.242
103403044,-222.242
103427044,-212.57
103451212,-212.57
103475048,-222.242
103505208,-212.57
103529048,-154.562
103553048,-154.562
103577044,-144.891
103607048,-154.562
103631200,-144.891
103679048,-154.562
103703048,-154.562
103703048,-154.562
103733140,-164.234
103757140,-154.562
103781300,-164.234
103805140,-212.57
103829140,-212.57
103859048,-212.57
103883048,-212.57
103907048,-183.562
103931204,-212.57
103955048,-222.242
103985052,-212.57
104009048,-212.57
104033048,-212.57
104057048,-222.242
104087056,-212.57
104111216,-222.242
104135048,-222.242
104159052,-222.242
104183052,-222.242
104183052,-222.242
104213144,-212.57
104237140,-222.242
104261304,-222.242
104285140,-222.242
104309140,-222.242
104339052,-222.242
104363052,-212.57
104387052,-212.57
104411228,-212.57
104435052,-222.242
104465052,-212.57
104489052,-231.914
104513052,-222.242
104537052,-212.57
104567052,-222.242
104591216,-222.242
104615052,-212.57
104639056,-212.57
104663052,-222.242
104663052,-222.242
104693144,-173.898
104717144,-222.242
104741308,-212.57
104765172,-212.57
104789172,-231.914
104819056,-164.234
104843052,-193.227
104867056,-222.242
104891220,-222.242
104915052,-212.57
104945056,-212.57
104969056,-222.242
104993056,-212.57
105017056,-212.57
105047056,-222.242
105071208,-212.57
105095056,-212.57
105119056,-222.242
105143056,-222.242
105143056,-222.242
105173148,-212.57
105197148,-154.562
105221312,-144.891
105245148,-154.562
105269148,-164.234
105299056,-164.234
105323056,-164.234
105347056,-164.234
105371208,-144.891
105395056,-154.562
105425060,-164.234
105449060,-154.562
105473060,-164.234
105497060,-154.562
105527060,-154.562
105551220,-154.562
105575056,-154.562
105599060,-154.562
105623060,-164.234
105623060,-164.234
105653152,-154.562
105707060,-164.234
105731224,-154.562
105755316,-144.891
105785060,-164.234
105809060,-154.562
105833060,-154.562
105857060,-154.562
105887060,-154.562
105911224,-144.891
105935060,-144.891
105959064,-164.234
105983060,-154.562
105983060,-154.562
106013152,-144.891
106037152,-154.562
106061316,-144.891
106085152,-144.891
106109152,-154.562
106139064,-154.562
106163064,-154.562
106187064,-154.562
106211228,-154.562
106235060,-154.562
106265064,-154.562
106289060,-164.234
106313064,-144.891
106337064,-154.562
106367064,-144.891
106391228,-144.891
106415064,-154.562
106439064,-144.891
106463064,-164.234
106463064,-164.234
106493180,-144.891
106517156,-154.562
106541320,-154.562
106565156,-154.562
106589156,-154.562
106619064,-154.562
106667064,-154.562
106691228,-154.562
106715064,-154.562
106745068,-154.562
106769068,-144.891
106793068,-154.562
106817068,-144.891
106847080,-154.562
106871228,-154.562
106895064,-144.891
106919068,-154.562
106943068,-154.562
106943068,-154.562
106973160,-144.891
106997160,-154.562
107021308,-164.234
107045160,-154.562
107069160,-154.562
107099068,-154.562
107123068,-154.562
107147068,-154.562
107171240,-154.562
107195068,-154.562
107225072,-154.562
107249068,-154.562
107273068,-154.562
107297068,-164.234
107327068,-154.562
107351232,-144.891
107375068,-144.891
107399072,-154.562
107423072,-154.562
107423072,-154.562
107453160,-154.562
107477164,-144.891
107501324,-144.891
107525160,-154.562
107549180,-164.234
107579068,-173.898
107603072,-154.562
107627072,-144.891
107651236,-154.562
107675072,-154.562
107705072,-164.234
107729072,-154.562
107753072,-135.219
107777072,-144.891
107807072,-144.891
107831236,-144.891
107855076,-164.234
107879080,-154.562
107903072,-164.234
107903072,-164.234
107933164,-154.562
107957164,-154.562
107981324,-164.234
108005300,-144.891
108029164,-154.562
108059072,-154.562
108083072,-154.562
108107076,-144.891
108131240,-164.234
108155076,-135.219
108185072,-144.891
108209072,-154.562
108233080,-144.891
108257072,-144.891
108287076,-212.57
108311240,-202.906
108335076,-222.242
108359076,-222.242
108383076,-202.906
108383076,-202.906
108413164,-212.57
108437168,-202.906
108461316,-212.57
108485168,-212.57
108509168,-222.242
108539076,-173.898
108563076,-164.234
108587080,-154.562
108611240,-144.891
108635076,-154.562
108665076,-144.891
108719080,-154.562
108743080,-154.562
108743080,-154.562
108773168,-144.891
108797168,-154.562
108821332,-144.891
108845168,-154.562
108869168,-144.891
108899080,-154.562
108923080,-154.562
108947080,-164.234
108971232,-154.562
108995080,-144.891
109025080,-144.891
109049080,-144.891
109073080,-144.891
109097080,-212.57
109127080,-202.906
109151244,-212.57
109175080,-212.57
109199080,-212.57
109223080,-222.242
109223080,-222.242
109253200,-212.57
109277200,-193.227
109301332,-212.57
109325172,-202.906
109349172,-212.57
109379080,-222.242
109403080,-222.242
109427080,-202.906
109451248,-212.57
109475080,-202.906
109505244,-212.57
109529080,-222.242
109553080,-212.57
109577080,-212.57
109607088,-202.906
109631256,-212.57
109679084,-212.57
109703084,-231.914
109703084,-231.914
109733176,-212.57
109757176,-202.906
109781336,-212.57
109805172,-222.242
109829176,-212.57
109859084,-212.57
109883084,-212.57
109907084,-222.242
109931264,-202.906
109955088,-144.891
109985084,-164.234
110009084,-154.562
110033084,-154.562
110057084,-144.891
110087088,-154.562
110111240,-144.891
110135084,-154.562
110159084,-154.562
110183088,-154.562
110183088,-154.562
110213176,-144.891
110237176,-154.562
110261340,-154.562
110285208,-154.562
110309200,-154.562
110339088,-154.562
110363088,-164.234
110387088,-154.562
110411240,-144.891
110435088,-154.562
110465088,-154.562
110489088,-154.562
110513088,-144.891
110537088,-154.562
110567088,-154.562
110591252,-144.891
110615088,-144.891
110639088,-164.234
110663088,-144.891
110663088,-144.891
110693180,-154.562
110717180,-164.234
110741344,-154.562
110765180,-154.562
110789180,-222.242
110819088,-222.242
110843088,-222.242
110867088,-212.57
110891252,-222.242
110915088,-222.242
110945092,-202.906
110969104,-222.242
110993096,-212.57
111017092,-222.242
111047092,-164.234
111071256,-154.562
111095088,-154.562
111119092,-173.898
111143092,-154.562
111143092,-154.562
111173184,-154.562
111197184,-212.57
111221344,-202.906
111245184,-212.57
111269184,-212.57
111299092,-212.57
111323096,-222.242
111347092,-212.57
111371256,-222.242
111395092,-212.57
111425096,-202.906
111449092,-212.57
111473096,-164.234
111497092,-154.562
111527092,-144.891
111551244,-154.562
111575092,-144.891
111599096,-154.562
111623096,-154.562
111623096,-154.562
111653208,-154.562
111707096,-144.891
111731260,-154.562
111755328,-154.562
111785096,-154.562
111809096,-164.234
111833096,-144.891
111857096,-154.562
111887096,-212.57
111911260,-212.57
111935096,-212.57
111959096,-222.242
111983100,-222.242
111983100,-222.242
112013204,-202.906
112037200,-222.242
112061340,-212.57
112085188,-212.57
112109188,-202.906
112139096,-222.242
112163096,-212.57
112187096,-212.57
112211264,-212.57
112235096,-212.57
112265100,-212.57
112289100,-212.57
112313100,-173.898
112337100,-212.57
112367108,-212.57
112391260,-222.242
112415096,-212.57
112439100,-212.57
112463100,-212.57
112463100,-212.57
112493192,-222.242
112517192,-212.57
112541356,-222.242
112565192,-212.57
112589192,-222.242
112619100,-222.242
112667100,-212.57
112691268,-212.57
112715104,-212.57
112745104,-212.57
112769104,-222.242
112793104,-222.242
112817100,-222.242
112847100,-212.57
112871264,-202.906
112895100,-212.57
112919104,-202.906
112943104,-212.57
112943104,-212.57
112973196,-212.57
112997196,-212.57
113021356,-212.57
113045224,-212.57
113069220,-222.242
113099104,-222.242
113123104,-212.57
113147104,-222.242
113171268,-212.57
113195104,-212.57
113225104,-212.57
113249104,-212.57
113273104,-202.906
113297104,-222.242
113327104,-212.57
113351268,-202.906
113375104,-212.57
113399112,-222.242
113423108,-231.914
113423108,-231.914
113453196,-222.242
113477196,-202.906
113501348,-212.57
113525196,-212.57
113549196,-222.242
113579108,-222.242
113603104,-212.57
113627108,-212.57
113651272,-202.906
113675108,-222.242
113705108,-212.57
113729112,-222.242
113753112,-202.906
113777112,-212.57
113807108,-193.227
113831272,-202.906
113855108,-202.906
113879108,-212.57
113903108,-212.57
113903108,-212.57
113933200,-212.57
113957200,-212.57
113981360,-212.57
114005336,-212.57
114029200,-212.57
114059108,-212.57
114083108,-212.57
114107112,-212.57
114131272,-202.906
114155108,-202.906
114185108,-212.57
114209108,-212.57
114233112,-202.906
114257112,-231.914
114287112,-212.57
114311276,-222.242
114335112,-212.57
114359112,-222.242
114383112,-222.242
114383112,-222.242
114413224,-212.57
114437204,-212.57
114461368,-212.57
114485204,-212.57
114509204,-212.57
114539112,-212.57
114563112,-212.57
114587112,-212.57
114611276,-212.57
114635112,-202.906
114665112,-212.57
114719116,-202.906
114743116,-212.57
114743116,-212.57
114773232,-212.57
114797236,-212.57
114821368,-222.242
114845204,-212.57
114869204,-202.906
114899116,-212.57
114923116,-212.57
114947116,-202.906
114971280,-202.906
114995116,-202.906
115025116,-212.57
115049116,-212.57
115073116,-202.906
115097116,-212.57
115127128,-212.57
115151296,-212.57
115175116,-202.906
115199116,-212.57
115223116,-212.57
115223116,-212.57
115253208,-202.906
115277208,-193.227
115301368,-202.906
115325208,-202.906
115349208,-222.242
115379116,-231.914
115403116,-212.57
115427116,-212.57
115451268,-212.57
115475120,-212.57
115505280,-202.906
115529116,-222.242
115553120,-212.57
115577120,-202.906
115607120,-202.906
115631284,-212.57
115679120,-212.57
115703120,-212.57
115703120,-212.57
115733208,-202.906
115757208,-212.57
115781372,-212.57
115805212,-202.906
115829228,-212.57
115859120,-212.57
115883120,-212.57
115907120,-202.906
115931284,-173.898
115955120,-212.57
115985120,-202.906
116009120,-212.57
116033120,-183.562
116057120,-212.57
116087124,-202.906
116111284,-212.57
116135120,-212.57
116159124,-202.906
116183124,-222.242
116183124,-222.242
116213212,-212.57
116237216,-212.57
116261376,-212.57
116285216,-212.57
116309216,-212.57
116339120,-212.57
116363124,-212.57
116387120,-202.906
116411288,-202.906
116435124,-212.57
116465124,-202.906
116489124,-222.242
116513132,-212.57
116537124,-212.57
