pressureTimestamp,pressure,temperatureTimestamp,temperature
315627432,99238.1,315612420,34.37
315657432,99241.1,315612420,34.37
315672432,99246.4,315612420,34.37
315687432,99238.9,315612420,34.37
315702432,99240.9,315612420,34.37
315702432,99240.9,315612420,34.37
315732432,99244.5,315717424,34.36
315747432,99235.6,315717424,34.36
315777432,99238.1,315717424,34.36
315792432,99239.8,315717424,34.36
315807440,99238.9,315717424,34.36
315807440,99238.9,315717424,34.36
315837432,99237.1,315822420,34.36
315852432,99236,315822420,34.36
315867432,99236.6,315822420,34.36
315897432,99236.4,315822420,34.36
315912432,99235.5,315822420,34.36
315912432,99235.5,315822420,34.36
315942432,99240,315927424,34.36
315957432,99238.5,315927424,34.36
315972432,99239.2,315927424,34.36
315987432,99239.6,315927424,34.36
316017432,99236,315927424,34.36
316017432,99236,315927424,34.36
316047432,99239.8,316032424,34.36
316062432,99240.2,316032424,34.36
316077436,99242.1,316032424,34.36
316092436,99237.9,316032424,34.36
316107432,99238.3,316032424,34.36
316107432,99238.3,316032424,34.36
316152444,99243.1,316137436,34.37
316167444,99240.9,316137436,34.37
316182432,99240.4,316137436,34.37
316197436,99241,316137436,34.37
316212432,99236.9,316137436,34.37
316212432,99236.9,316137436,34.37
316257436,99245.3,316227424,34.37
316272436,99243.3,316227424,34.37
316287436,99239.9,316227424,34.37
316302436,99237.6,316227424,34.37
316317436,99237.6,316227424,34.37
316317436,99237.6,316227424,34.37
316347436,99241.3,316332424,34.37
316377436,99239.4,316332424,34.37
316392436,99241.7,316332424,34.37
316407436,99240.9,316332424,34.37
316422436,99240.4,316332424,34.37
316422436,99240.4,316332424,34.37
316452436,99239.1,316437424,34.37
316467452,99239.4,316437424,34.37
316497456,99238.6,316437424,34.37
316512456,99242.9,316437424,34.37
316527440,99237.9,316437424,34.37
316527440,99237.9,316437424,34.37
316557440,99241.3,316542428,34.37
316572436,99237.8,316542428,34.37
316587436,99237.2,316542428,34.37
316617436,99237.9,316542428,34.37
316632436,99241.6,316542428,34.37
316632436,99241.6,316542428,34.37
316662436,99240.5,316647428,34.36
316677436,99239,316647428,34.36
316692436,99236.1,316647428,34.36
316707436,99236.6,316647428,34.36
316737440,99234.7,316647428,34.36
316737440,99234.7,316647428,34.36
316767440,99241.8,316752428,34.37
316782436,99240.9,316752428,34.37
316797444,99241.7,316752428,34.37
316812440,99237.9,316752428,34.37
316827452,99233,316752428,34.37
316827452,99233,316752428,34.37
316872452,99244.6,316857448,34.37
316887440,99239.5,316857448,34.37
316902436,99237.1,316857448,34.37
316917440,99239.1,316857448,34.37
316932440,99236.8,316857448,34.37
316932440,99236.8,316857448,34.37
316977440,99238.5,316947428,34.37
316992440,99241.6,316947428,34.37
317007644,99240.6,316947428,34.37
317022440,99234.3,316947428,34.37
317037440,99236.1,316947428,34.37
317037440,99236.1,316947428,34.37
317067436,99243.5,317052432,34.37
317097440,99237.9,317052432,34.37
317112440,99241.4,317052432,34.37
317127440,99238.9,317052432,34.37
317142440,99237.8,317052432,34.37
317142440,99237.8,317052432,34.37
317172440,99244.5,317157440,34.37
317187444,99237.9,317157440,34.37
317217440,99240.2,317157440,34.37
317232440,99242,317157440,34.37
317247440,99238.1,317157440,34.37
317247440,99238.1,317157440,34.37
317277440,99243.1,317262432,34.37
317292440,99242.5,317262432,34.37
317307440,99237,317262432,34.37
317337440,99236.2,317262432,34.37
317352440,99240.6,317262432,34.37
317352440,99240.6,317262432,34.37
317382440,99239.6,317367432,34.37
317397440,99243,317367432,34.37
317412444,99241.5,317367432,34.37
317427440,99235.1,317367432,34.37
317457444,99239.9,317367432,34.37
317457444,99239.9,317367432,34.37
317487444,99239.5,317472432,34.36
317502440,99237.6,317472432,34.36
317517456,99238.1,317472432,34.36
317532444,99237.3,317472432,34.36
317547460,99236.3,317472432,34.36
317547460,99236.3,317472432,34.36
317592444,99238.6,317577432,34.37
317607444,99238.5,317577432,34.37
317622444,99239.1,317577432,34.37
317637444,99238,317577432,34.37
317652444,99239.7,317577432,34.37
317652444,99239.7,317577432,34.37
317697444,99240.6,317667432,34.38
317712444,99242.6,317667432,34.38
317727444,99243.3,317667432,34.38
317742444,99240.3,317667432,34.38
317757728,99241.8,317667432,34.38
317757728,99241.8,317667432,34.38
317787444,99240.2,317772432,34.37
317817444,99236.2,317772432,34.37
317832444,99239.6,317772432,34.37
317847444,99241.5,317772432,34.37
317862444,99239,317772432,34.37
317862444,99239,317772432,34.37
317892444,99237.8,317877440,34.37
317907448,99240.9,317877440,34.37
317937444,99236,317877440,34.37
317952444,99240.1,317877440,34.37
317967444,99241.5,317877440,34.37
317967444,99241.5,317877440,34.37
317997444,99240.8,317982432,34.37
318012444,99239.7,317982432,34.37
318027444,99241,317982432,34.37
318057448,99237.9,317982432,34.37
318072448,99238.8,317982432,34.37
318072448,99238.8,317982432,34.37
318102444,99241,318087436,34.37
318117452,99240.3,318087436,34.37
318132448,99237.8,318087436,34.37
318147444,99239.5,318087436,34.37
318177444,99240.1,318087436,34.37
318177444,99240.1,318087436,34.37
318207468,99238.7,318192452,34.37
318222444,99240.6,318192452,34.37
318237460,99240.3,318192452,34.37
318252448,99236.1,318192452,34.37
318267448,99236.9,318192452,34.37
318267448,99236.9,318192452,34.37
318312448,99245.3,318297440,34.37
318327448,99243.2,318297440,34.37
318342448,99240.5,318297440,34.37
318357448,99239.4,318297440,34.37
318372448,99239.8,318297440,34.37
318372448,99239.8,318297440,34.37
318417448,99241.7,318387436,34.37
318432448,99239.6,318387436,34.37
318447448,99240.6,318387436,34.37
318462448,99237.7,318387436,34.37
318477448,99241.2,318387436,34.37
318477448,99241.2,318387436,34.37
318507448,99240.4,318492440,34.38
318537448,99243.8,318492440,34.38
318552456,99242.7,318492440,34.38
318567456,99238.3,318492440,34.38
318582448,99240.5,318492440,34.38
318582448,99240.5,318492440,34.38
318612448,99236.9,318597440,34.37
318627448,99237.4,318597440,34.37
318657448,99236.2,318597440,34.37
318672448,99241.6,318597440,34.37
318687448,99239.3,318597440,34.37
318687448,99239.3,318597440,34.37
318717452,99238.2,318702440,34.37
318732448,99240.2,318702440,34.37
318747448,99239.7,318702440,34.37
318777452,99240.2,318702440,34.37
318792452,99242.1,318702440,34.37
318792452,99242.1,318702440,34.37
318822448,99240.5,318807440,34.37
318837448,99241.7,318807440,34.37
318852448,99245.2,318807440,34.37
318867448,99241,318807440,34.37
318897448,99243.1,318807440,34.37
318897448,99243.1,318807440,34.37
318927468,99240.2,318912440,34.37
318942452,99239.1,318912440,34.37
318957452,99238.2,318912440,34.37
318972452,99240.9,318912440,34.37
318987452,99236.7,318912440,34.37
318987452,99236.7,318912440,34.37
319032452,99243.2,319017444,34.38
319047452,99241.4,319017444,34.38
319062448,99241.8,319017444,34.38
319077452,99243.6,319017444,34.38
319092452,99236.6,319017444,34.38
319092452,99236.6,319017444,34.38
319137452,99240.3,319107440,34.37
319152452,99241.1,319107440,34.37
319167452,99241.6,319107440,34.37
319182452,99236,319107440,34.37
319197452,99237.3,319107440,34.37
319197452,99237.3,319107440,34.37
319227460,99235.6,319212444,34.37
319257452,99240.4,319212444,34.37
319272452,99240.4,319212444,34.37
